id_Uni,CleeUni,Nombre_de_la_Unidad_Economica,Razon_social,Nombre_de_clase_de_la_actividad,Descripcion_estrato_personal_ocupado,Nombre_de_la_vialidad,Numero_exterior_o_kilometro,Letra_exterior,Nombre_de_asentamiento_humano,Codigo_postal,Entidad_federetiva,Municipio,Localidad,Numero_de_telefono,Correo_electronico,Sitio_en_Internet,Latitud,Longitud,Fecha_de_incorporacion_al_denue
2925902,19026468420000511000000000U5,REFACCIONES REYNA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ADOLFO RUIZ CORTINES,221,,LEON XIII,67120,NUEVO LEÓN   ,Guadalupe,Guadalupe,8183774408,REYNA_REFACCIONES@HOTMAIL.COM,,25.70291168,-100.2441906,2010-07
7334648,19021436112000131000000000U5,REFACCIONES RG,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,TAMAULIPAS,102,,CELESTINO GASCA,66055,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,8117731627,,,25.77009135,-100.3192089,2019-11
2985546,19026436112000192000000000U6,REFACCIONES Y ACCESORIOS RIHAR,REFACCIONES Y ACCESORIOS RIHAR SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA A REYNOSA,0,SN,DIVISION DEL NORTE,67190,NUEVO LEÓN   ,Guadalupe,Guadalupe,8183611157,HAROLD_RIHARD@HOTMAIL.COM,,25.667693,-100.1769764,2014-12
8795146,19046434112000171000000000U0,REFACCIONES YACCESORIOS TRAGAMS,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,LICENCIADO ADOLFO RUIZ CORTINES,118,,INDUSTRIAS DE VIDRIO,66490,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,8141041476,,,25.70322229,-100.2666124,2019-11
8754459,19046436112000221000000000U1,REFACIONARIA MI REFA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,AFECTACION,423,ALTOS,RESIDENCIAL LOS MEZQUITES,66499,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,,,25.72376813,-100.2552136,2019-11
10174374,19048436112000182000060831S1,REFIVIDRIO,RFV TRUCK PARTS AND ACCESORIES SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,TITANIO,205,,TERRA PARK,66367,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,5536399094,,,25.71281652,-100.5047849,2024-11
2946783,19006436111000041000000000U9,REMOLQUES CHAPA,,Comercio al por mayor de camiones,6 a 10 personas,PROFESOR HUMBERTO RAMOS LOZANO,110,,SANTA ROSA,66604,NUEVO LEÓN   ,Apodaca,Santa Rosa,8112955093,RCHAPAFM@HOTMAIL.COM,WWW.REMOLQUESCHAPA.4T.COM,25.82483025,-100.2271993,2014-12
10045995,19004436111000093000000000U5,REMOLQUES MEME,REMOLQUES MEME S DE RL DE CV,Comercio al por mayor de camiones,11 a 30 personas,CARRETERA NACIONAL,0,SN,SECCION BENITO JUAREZ,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende,8267698522,,,25.28781383,-100.0373688,2024-11
8441648,19039811111019961000000000U3,RENOLANDIA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PABLO A DE LA GARZA,0,SN,ARGENTINA,64550,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.69058631,-100.2873527,2019-11
10840473,19039436112001731000000000U3,RG DISEL,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,REAL CUMBRES,462,,REAL CUMBRES,64346,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.75411888,-100.4033047,2024-11
3029017,19039468420000551000000000U4,ROHER REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ADOLFO RUIZ CORTINES,0,SN,COYOACAN,64510,NUEVO LEÓN   ,Monterrey,Monterrey,8182014034,ROHER@LIVE.COM,WWW.ROHERREFACCIONES.COM,25.70383452,-100.2861869,2010-07
9745960,19046436112000351000000000U6,ROLANDO REFACCIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ZAFIRO,100,,CUAUTHEMOC,66458,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,,,25.72981867,-100.2918823,2024-11
9390434,19006436112000216000000000U5,ROSENBERGER MEXICO,ROSENBERGER MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,INNOVACIÓN,3002,,MILENIUM INNOVA,66628,NUEVO LEÓN   ,Apodaca,Parque de Investigación e Inovación Tecnológica (PITT),,GUILLERMO.LOZANO@ROSENBERGER.COM,,25.75792994,-100.1204881,2022-11
3004320,19026434240000141010000000U4,RUBBEX INDUSTRIAL,RUBBEX INDUSTRIAL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ADOLFO RUIZ CORTINES,113,,NUEVA LIBERTAD,67120,NUEVO LEÓN   ,Guadalupe,Guadalupe,,ROSY.MARTINEZ@RUBBEXINDUSTRIAL.COM,,25.70315266,-100.2471108,2014-12
11351446,19039436112001701000000000U6,SALVABANDA,SALBANDA SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PASEO ALICIA,1200,,VALLE DEL MIRADOR,64750,NUEVO LEÓN   ,Monterrey,Monterrey,,SALDANAOSCAR75@GMAIL.COM,,25.64040383,-100.3114395,2024-11
11697534,19006436112000251000000000S2,SCA SISTEMA DE CARGA Y ARRANQUE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL IGNACIO ZARAGOZA,402,,CENTRO APODACA,66600,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,8118056865,VENTAS01.SCA@GMAIL.COM,,25.7836116,-100.190536,2024-11
8779033,19039468211008754000000000U9,SERVIARTLUX,SERVIARTLUX MONTERREY SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",31 a 50 personas,QUINTANA ROO,437,,NUEVO REPUEBLO,,NUEVO LEÓN   ,Monterrey,Monterrey,,SERVIARTLUXMONTERREY@GMAIL.COM,,25.6630735,-100.2986301,2019-11
2916963,19039811119003034010000000U0,SERVICIOS DE FRENOS DE AIRE TREJO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ISAAC GARZA,1028,,CENTRO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,,FRENOSTREJO316@GMAIL.COM,,25.68153637,-100.3231471,2010-07
9955058,19039436112001571000000000S3,SERVIKAR,SERVIKAR DISEL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,HERMENEGILDO GALEANA,1103,,CENTRO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,,ADMINISTRACION@SERVIKAR.COM,WWW.SERVIKAR.COM,25.68482838,-100.3111525,2024-11
6795954,19031436111000011001009045S0,SIERRA NORTE TRUCK CENTER,SIERRA NORTE TRUCK CENTER SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,MIGUEL ALEMÁN,,S/N,SAN ANTONIO,67275,NUEVO LEÓN   ,Guadalupe,Guadalupe,,ILSE.TORRES@SIERRANORTE.MX,WWW.SIERRANORTE.MX,25.71160561,-100.2207809,2017-11
6269786,19004436111000023002009045S2,SIERRA NORTE TRUCK CENTER,SIERRA NORTE TRUCK CENTER SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,CARRETERA NACIONAL,400,,ZONA CENTRO,,NUEVO LEÓN   ,Allende,Ciudad de Allende,,ILSE.TORRES@SIERRANORTE.MX,WWW.SIERRANORTE.MX,25.27620471,-100.0192532,2010-07
6269785,19026436111000046002009045M6,SIERRA NORTE TRUCK CENTER,SIERRA NORTE TRUCK CENTER SA DE CV,Comercio al por mayor de camiones,101 a 250 personas,MIGUEL ALEMÁN,1000,,TALAVERNA,,NUEVO LEÓN   ,Guadalupe,Guadalupe,,ILSE.TORRES@SIERRANORTE.MX,WWW.SIERRANORTE.MX,25.70990286,-100.2215536,2010-07
10466782,19039436111000373000000000U7,SINOMEX TRADING COMPANY,SINOMEX TRADING COMPANY SA DE CV,Comercio al por mayor de camiones,11 a 30 personas,JULIAN VILLAGRAN,858,,CENTRO,64000,NUEVO LEÓN   ,Monterrey,Monterrey,8116377454,,WWW.SINEX.MX,25.68401904,-100.322044,2024-11
10971407,19048436112000191000000000S2,SINOMEX TRADING COMPANY,SINOMEX TRADING COMPANY SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,ALBORADA,0,SN,LUIS ECHEVERRIA,66358,NUEVO LEÓN   ,Santa Catarina,Ciudad Santa Catarina,,,,25.67964858,-100.4830453,2024-11
8970466,19039436112000911000000000U2,SOLUCIONES COMERCIALES E IMPORTACIONES KAG,SOLUCIONES COMERCIALES E IMPORTACIONES KAG SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,FELIX URESTI GOMEZ,1451,,TERMINAL,64580,NUEVO LEÓN   ,Monterrey,Monterrey,,AULO@SOLUCIONESDISEL.COM.MX,,25.68619367,-100.2963597,2019-11
7656471,19026436112000331000000000U0,SOPORTES DEL NORTE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,BENITO JUAREZ,3934,,PARQUE DE GUADALUPE,67185,NUEVO LEÓN   ,Guadalupe,Guadalupe,,,,25.67487385,-100.2173138,2019-11
8844211,19039436112001061000000000U5,SOUND GARAGE DESING,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,MANOLO MARTINEZ,440,,DEL PRADO,64410,NUEVO LEÓN   ,Monterrey,Monterrey,,WWW.SOUNDGARAGEDESING@GMAIL.COM,WWW.SOUNDGARAGE.COM,25.70130593,-100.315954,2019-11
9424513,19006436112000233000000000U0,STRUNKER DE MEXICO,STRUNKER DE MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,CARRETERA APODACA HUINALA,315,A,PARQUE INDUSTRIAL MONTERREY,66603,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,RVILLARREAL@STRUNKER.COM,WWW.STRUNKER.COM,25.77346587,-100.1805401,2023-11
2985436,19026435419000591000000000U9,TALLER DE COMPRA VENTA DE CARROS Y CAMIONES,,Comercio al por mayor de camiones,0 a 5 personas,DEL FEDERALISMO,223,,INDUSTRIAS LA SILLA,67190,NUEVO LEÓN   ,Guadalupe,Guadalupe,8118105793,RAULHGOMEZ@PRODIGY.NET.MX,,25.67211198,-100.1751527,2014-12
2972934,19039436112000632001000000U4,TALLER DE FRENOS Y CLUTCH,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,VASCO DE GAMA,207,,TREVIÑO,64510,NUEVO LEÓN   ,Monterrey,Monterrey,8183726867,,,25.68844227,-100.311516,2014-12
9805820,19018436111000021000000000U6,TALLER INDUSTRIAL ELIZONDO,,Comercio al por mayor de camiones,0 a 5 personas,PORFIRIO DIAZ,0,SN,LA AVENTURA,66023,NUEVO LEÓN   ,García,San Cristóbal (La Ventura),,,,25.78976445,-100.5009334,2024-11
3024554,19039436112000333001000000U9,TERMO PARTES ARTICA,ANTONIO ALBERTO MATA ANDRADE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,XICOTENCATL,995,,CENTRO,64030,NUEVO LEÓN   ,Monterrey,Monterrey,8183335453,TERMOPARTESARTICA@HOTMAIL.COM,WWW.TERMOPARTESARTICA.COM.MX,25.68554205,-100.3314038,2010-07
6856224,19034336340000016000000000U9,TI HANIL MEXICO,TI HANIL MEXICO S DE RL DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,DEL PARQUE,2020,,AIRPORT TECHNOLOGY PARK,,NUEVO LEÓN   ,Marín,Parque Tecnológico Aeropuerto,,XIHERNANDEZ@TIFS.COM,,25.82417465,-100.0480012,2019-04
11546493,19019436112000063000000000U4,TOBSA,DISTRIBUIDORA TOBSASDRL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,RIO SUCHIATE,0,SN,DEL VALLE,66220,NUEVO LEÓN   ,San Pedro Garza García,San Pedro Garza García,,GERENCIASP@DTOBSA.COM,,25.65839851,-100.3771787,2024-11
6445692,19039468211007931011000000U4,TORNILLOS AUTOMOTRICES Y ESTRUCTURALES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,20 DE NOVIEMBRE,2133,,BUROCRATAS DEL ESTADO,64380,NUEVO LEÓN   ,Monterrey,Monterrey,,FACTURACION@TORAYE.COM,,25.71067924,-100.3621284,2014-12
7351499,19006436112000111000000000U8,TORNILLOS Y TUERCAS FENIX,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PROFESOR HUMBERTO RAMOS LOZANO,306,,SANTA ROSA,66614,NUEVO LEÓN   ,Apodaca,Santa Rosa,8111577308,TORNILLOSYTUERCASFENIX@HOTMAIL.COM,,25.82087943,-100.2218421,2019-11
6884620,19006436112000101001000000S9,TOYOTA TSUSHO MEXICO,TOYOTA TSUSHO MEXICO SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",101 a 250 personas,MARGARITO GARZA GONZÁLEZ,100,,BOSQUES DE HUINALA,66600,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,VIRIDIANA_REYES@TOYOTA-TSUSHO.MX,,25.75297345,-100.1697309,2019-04
6879943,19006436112000091000016023S2,TOYOTA TSUSHO MEXICO,TOYOTA TSUSHO MEXICO SA,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,APODACA JUAREZ,1889,,BOSQUES DE HUINALA,,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,DULCE_SANSON@TOYOTA-TSUSHO.MX,,25.76639446,-100.1717574,2019-04
2951726,19021468211000751000000000U4,TRACTO ACCESORIOS GIL,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CARRETERA A COLOMBIA,138,,LOS ALTOS,66052,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,,,,25.79235688,-100.2928628,2014-12
2979110,19026436112000181000000000U9,TRACTO FRENOS,TRACTO FRENOS AMRI SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL BONIFACIO SALINAS LEAL,0,SN,LA PURISIMA,67129,NUEVO LEÓN   ,Guadalupe,Guadalupe,8117717783,FRENOSAMRI@GMAIL.COM,,25.70476368,-100.2394401,2014-12
8830815,19026436112000291000000000U6,TRACTO FRENOS MARTINEZ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL BONIFACIO SALINAS LEAL,810,,LA LUZ,67120,NUEVO LEÓN   ,Guadalupe,Guadalupe,,TRACTOFRENOSMTZ@GIMAIL.COM,,25.7074857,-100.2395233,2019-11
10944354,19038436112000031000000000U1,TRACTO IMPORTACIONES TIM,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,TAPIA,817,,PARAS,67520,NUEVO LEÓN   ,Montemorelos,Montemorelos,,,,25.19358621,-99.82351709,2024-11
10871027,19039436112001791000000000U7,TRACTO PARTES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,2 DE ABRIL JESUS DIONISIO GONZALEZ,1520,,NUEVO REPUEBLO,64700,NUEVO LEÓN   ,Monterrey,Monterrey,,TRACTOPARTESLM@GMAIL.COM,,25.65723439,-100.3025339,2024-11
11223048,19046436111000051000000000U4,TRACTO PARTES AGUIRRE,,Comercio al por mayor de camiones,0 a 5 personas,DIEGO DIAZ DE BERLANGA,247,A,VALLE DEL NOGALAR SUR,66480,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,,,25.71312131,-100.2852434,2024-11
8533315,19039436111000171000000000M5,TRACTO PARTES GOMEZ,,Comercio al por mayor de camiones,6 a 10 personas,FRANCISCO VILLA,2290,,JARDINES DE LA MODERNA,64536,NUEVO LEÓN   ,Monterrey,Monterrey,,GOMEZTRACTOPARTES@GMAIL.COM,,25.69460767,-100.2868091,2019-11
8753979,19039436111000212000000000U7,TRACTO PARTES LA MANZANA,TRACTO PARTES LA MANZANA SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,ROMULO DIAZ DE LA VEGA,600,,HIDALGO,64290,NUEVO LEÓN   ,Monterrey,Monterrey,,,WWW.TPLM.COM.MX,25.70814804,-100.3188089,2019-11
9500960,19021436112000201000000000U6,TRACTO REFACCIONES DLC,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,MARGARITA CABALLERO,3608,,ANDRES CABALLERO,66080,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,8114769465,JORGE.DELACRUZ75@HOTMAIL.COM,,25.8327806,-100.2954879,2024-11
9511064,19021436112000222000000000U2,TRACTO REFACCIONES JS CASTAÑEDA,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,EVARISTO CABALLERO,1003,,ANDRES CABALLERO,66080,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,8110746477,TRACTOREFA.JS33@GMAIL.COM,,25.8261541,-100.2957854,2024-11
2979655,19046436112000121001000000U3,TRACTO REGIO ESPECIALISTAS EN SUSPENSIONES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",6 a 10 personas,LICENCIADO ADOLFO RUIZ CORTINES,124,125,INDUSTRIAS DE VIDRIO,66490,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,8183543330,,,25.703219,-100.266312,2014-12
8970881,19039436112000964000000000U1,TRACTO REMOLQUES IMPORTACIONES TREAN,TRACTO SUSPENSIONES EXPRESS SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PALMA,1520,,MODERNA,64530,NUEVO LEÓN   ,Monterrey,Monterrey,8181919462,ADMINISTRACION@TREIM.COM.MX,WWW.TREIM.COM.MX,25.69795312,-100.2883468,2019-11
8777728,19004436111000061000000000U2,TRACTO REMOLQUES NUEVO LEON,TRACTO REMOLQUES NUEVO LEON SA DE CV,Comercio al por mayor de camiones,0 a 5 personas,CARRETERA NACIONAL,0,SN,BUENA VISTA,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende,,,,25.26896335,-100.0104743,2019-11
11612384,19021436111000112000000000U7,TRACTO SERVICO MONTEMAYOR,TRACTO SERVICIO MONTEMAYOR SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,TERCERA AVENIDA,219,,PARQUE INDUSTRIAL ESCOBEDO,66062,NUEVO LEÓN   ,General Escobedo,Ciudad General Escobedo,,,,25.80228697,-100.3518553,2024-11
3004485,19026436112000073000000000U8,TRACTOACCESORIOS DEL NORESTE,TRACTOACCESORIOS DEL NORESTE SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,ADOLFO RUIZ CORTINES,204,,AMERICA OBRERA,67120,NUEVO LEÓN   ,Guadalupe,Guadalupe,8183773904,TRACTOACCESORIOSDELNORESTE@GMAIL.COM,,25.70313844,-100.2450085,2010-07
6366119,19006436111000026000008477M0,TRACTOCAMIONES KENWORTH DE MONTERREY,TRACTOCAMIONES KENWORTH DE MONTERREY SA DE CV,Comercio al por mayor de camiones,101 a 250 personas,CARLOS SALINAS DE GORTARI,404,,CENTRO APODACA,66600,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,PAMELA.MEDINA@KWM.COM.MX,,25.7725585,-100.192054,2010-07
6371370,19004468211000182001008477S5,TRACTOCAMIONES KENWORTH DE MONTERREY,TRACTOCAMIONES KENWORTH DE MONTERREY SA DE CV,Comercio al por mayor de camiones,11 a 30 personas,CARRETERA NACIONAL,,S/N,BUENA VISTA,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende,,PAMELA.MEDINA@KWM.COM.MX,,25.26574539,-100.0065452,2010-07
6364972,19006468211000392002008477S5,TRACTOCAMIONES KENWORTH DE MONTERREY,TRACTOCAMIONES KENWORTH DE MONTERREY SA DE CV,Comercio al por mayor de camiones,6 a 10 personas,CARRETERA MÉXICO-LAREDO,1000,,MOISES SAENZ,66613,NUEVO LEÓN   ,Apodaca,Ciudad Apodaca,,PAMELA.MEDINA@KWM.COM.MX,,25.82162931,-100.2644906,2010-07
6364978,19046468211001344001008477S1,TRACTOCAMIONES KENWORTH DE MONTERREY,TRACTOCAMIONES KENWORTH DE MONTERREY SA DE CV,Comercio al por mayor de camiones,51 a 100 personas,LICENCIADO ADOLFO LÓPEZ MATEOS,205,,CENTRO,66600,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,PAMELA.MEDINA@KWM.COM.MX,,25.72596403,-100.2582191,2010-07
6364979,19026436111000022001000000S7,TRACTOCAMIONES KENWORTH DE MONTERREY,TRACTOCAMIONES KENWORTH DE MONTERREY SA DE CV,Comercio al por mayor de camiones,11 a 30 personas,LICENCIADO ADOLFO RUÍZ CORTINES,335,,LA LUZ,67120,NUEVO LEÓN   ,San Nicolás de los Garza,San Nicolás de los Garza,,PAMELA.MEDINA@KWM.COM.MX,,25.70321707,-100.2661855,2010-07
9030020,19004436112000021000000000U4,TRACTOCAMIONES KENWRTH,TRACTO CAMIONES  KENWORTH SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NINGUNO,,SN,INDEPENDENCIA,67350,NUEVO LEÓN   ,Allende,Ciudad de Allende,,,,25.29121369,-100.014358,2019-11
11511798,19039436112001641000000000U4,TRACTOPARTES,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,NARDO,1610,A,MODERNA,64530,NUEVO LEÓN   ,Monterrey,Monterrey,8120638301,HECTORSEGOVIANO020689@GMAIL.COM,,25.70108779,-100.289687,2024-11
3031690,19039436112000282000000000U8,TRACTOPARTES RAMON,TRACTO PARTES RAMON SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PABLO A DE LA GARZA,1251,,FRANCISCO I MADERO,64560,NUEVO LEÓN   ,Monterrey,Monterrey,8183547460,CONTABILIDAD1@PYESAMTY.COM,,25.68496205,-100.2872966,2010-07
3029895,19039468211005203001000000U0,TRACTOPARTES Y SERVICIOS EL DORADO,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,MAGNOLIA,2714,,JARDINES DE LA MODERNA,64536,NUEVO LEÓN   ,Monterrey,Monterrey,8183559310,EL_DORADO_MTY@HOTMAIL.COM,,25.69510574,-100.2850607,2010-07
10951441,19026436112000513000000000U3,TRACTOREFACCIONES Y SERVICIOS DIESEL,TRACTOREFACCIONES Y SERVICIOS DIESEL SA DE CV,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",11 a 30 personas,BENITO JUAREZ,1721,,GUADALUPE VICTORIA,67180,NUEVO LEÓN   ,Guadalupe,Guadalupe,,ADMINISTRACION@TRSM.COM.MX,,25.66471123,-100.2161921,2024-11
10635082,19039436112001711000000000U5,TRANSMISIONES EL PROFE,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,PABLO A DE LA GARZA,2053,,ARGENTINA,64550,NUEVO LEÓN   ,Monterrey,Monterrey,,RREFAUTOMATICAS@ELPROFE.COM.MX,,25.69123928,-100.287344,2024-11
2937503,19026811111003031010000000U0,TRANSMISIONES MARTINEZ,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,GENERAL PLUTARCO ELIAS CALLES,3222,,RIVERAS DEL RIO,67160,NUEVO LEÓN   ,Guadalupe,Guadalupe,,,,25.68387018,-100.2203936,2010-07
9708845,19039436112001601000000000U8,TRANSMISIONES TUN,,"Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones",0 a 5 personas,CRISTOBAL COLON,3092,,FABRILES,64650,NUEVO LEÓN   ,Monterrey,Monterrey,,,,25.68363987,-100.2841409,2024-11
